strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc
jackknife_plus_ab,cube,0.906666667,1.673313142,0.821444933,2170.430371,811.1375077,0.5,1000,normal,"(200, 1000, 1000, 1000)",[[0.93333333 0.9        0.86666667 0.91666667 0.91666667]]
jackknife_plus_ab,cube,0.893333333,3.270761173,0.729223507,2150.977762,782.786454,1.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.88333333 0.8        0.88333333 0.98333333 0.91666667]]
cqr,cube,0.88,0.274122256,0.957993085,3282.982793,0.098970175,0.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.81666667 0.83333333 0.95       0.85       0.95      ]]
cqr,cube,0.9,0.839267993,0.914577143,3780.886747,0.179780722,0.2,1000,normal,"(200, 1000, 1000, 1000)",[[0.76666667 0.95       0.95       0.9        0.93333333]]
cqr,cube,0.896666667,1.685769125,0.820115814,2112.964659,0.208676338,0.5,1000,normal,"(200, 1000, 1000, 1000)",[[0.83333333 0.9        0.85       0.91666667 0.98333333]]
cqr,cube,0.896666667,3.665500867,0.696544222,1859.910197,0.17912817,1.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.83333333 0.93333333 0.83333333 0.95       0.93333333]]
split,cube,0.883333333,4.23402394,0.658509453,1554.084972,20.13606763,4.0,1000,student,"(200, 1000, 1000, 1000)",999
split,cube,0.92,4.296683301,0.734529356,2218.80519,21.78905678,5.0,1000,student,"(200, 1000, 1000, 1000)",999
split,cube,0.906666667,3.788519563,0.72323587,1821.688454,28.28438902,10.0,1000,student,"(200, 1000, 1000, 1000)",999
split,cube,0.91,3.302496972,0.724127282,1601.52913,30.79893637,1000.0,1000,student,"(200, 1000, 1000, 1000)",999
jackknife_plus,cube,0.883333333,4.006012991,0.676899411,1831.381249,57.30241489,4.0,1000,student,"(200, 1000, 1000, 1000)",[[0.85       0.91666667 0.9        0.86666667 0.88333333]]
jackknife_plus,cube,0.923333333,4.335734149,0.732116497,2322.981129,58.3933804,5.0,1000,student,"(200, 1000, 1000, 1000)",[[0.95       0.9        0.96666667 0.93333333 0.86666667]]
jackknife_plus,cube,0.903333333,3.643160916,0.733854832,1809.557167,60.58763623,10.0,1000,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.83333333 0.93333333 0.91666667 0.9       ]]
jackknife_plus,cube,0.903333333,3.353864808,0.719836357,1622.447483,70.58357906,1000.0,1000,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.85       0.91666667 0.91666667 0.9       ]]
jackknife_plus_ab,cube,0.883333333,3.962900736,0.680376579,1830.438682,684.2902923,4.0,1000,student,"(200, 1000, 1000, 1000)",[[0.88333333 0.86666667 0.88333333 0.86666667 0.91666667]]
jackknife_plus_ab,cube,0.913333333,4.235882527,0.738286091,2296.98241,801.0444632,5.0,1000,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.86666667 0.93333333 0.93333333 0.9       ]]
jackknife_plus_ab,cube,0.9,3.572207705,0.739038211,1901.564468,718.3030617,10.0,1000,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.93333333 0.8        0.93333333 0.9       ]]
jackknife_plus_ab,cube,0.906666667,3.359964944,0.719326761,1625.587958,807.6483557,1000.0,1000,student,"(200, 1000, 1000, 1000)",[[0.91666667 0.88333333 0.91666667 0.91666667 0.9       ]]
cqr,cube,0.933333333,5.199744153,0.58061993,1237.420489,0.200002909,4.0,1000,student,"(200, 1000, 1000, 1000)",[[0.91666667 0.93333333 0.96666667 0.91666667 0.93333333]]
cqr,cube,0.933333333,5.049581803,0.688011092,1851.008853,0.18780756,5.0,1000,student,"(200, 1000, 1000, 1000)",[[0.9        0.91666667 0.96666667 0.91666667 0.96666667]]
cqr,cube,0.853333333,3.574530635,0.738866904,1938.891448,0.200253248,10.0,1000,student,"(200, 1000, 1000, 1000)",[[0.75       0.8        0.81666667 0.93333333 0.96666667]]
cqr,cube,0.906666667,3.595350983,0.699663892,1539.838772,0.184777498,1000.0,1000,student,"(200, 1000, 1000, 1000)",[[0.83333333 0.91666667 0.88333333 0.93333333 0.96666667]]
split,cube,0.903333333,0.06927713,0.990585911,4770.289191,16.08878875,0.0,1000,normal,"(400, 2000)",999
split,cube,0.913333333,0.700675637,0.904976835,3310.492973,13.44739628,0.2,1000,normal,"(400, 2000)",999
split,cube,0.93,1.869173724,0.843291021,2204.1643,9.887907743,0.5,1000,normal,"(400, 2000)",999
split,cube,0.893333333,3.64453078,0.684510336,1452.949728,16.50750995,1.0,1000,normal,"(400, 2000)",999
jackknife_plus,cube,0.953333333,0.050850139,0.993087143,4827.056642,49.19578099,0.0,1000,normal,"(400, 2000)",[[0.98333333 1.         1.         0.85       0.93333333]]
jackknife_plus,cube,0.946666667,0.753345794,0.897832112,3076.314031,24.23935056,0.2,1000,normal,"(400, 2000)",[[0.95       0.9        0.98333333 0.98333333 0.91666667]]
jackknife_plus,cube,0.91,1.659986342,0.860829594,2464.14754,46.70971823,0.5,1000,normal,"(400, 2000)",[[0.88333333 0.95       0.9        0.9        0.91666667]]
jackknife_plus,cube,0.843333333,3.324543847,0.712207821,1835.784244,26.61128283,1.0,1000,normal,"(400, 2000)",[[0.95       0.83333333 0.75       0.86666667 0.81666667]]
jackknife_plus_ab,cube,0.923333333,0.02684427,0.996351586,4894.897545,540.8385155,0.0,1000,normal,"(400, 2000)",[[1.         1.         1.         0.86666667 0.75      ]]
jackknife_plus_ab,cube,0.93,0.699591007,0.905123275,3216.243523,389.1959853,0.2,1000,normal,"(400, 2000)",[[0.95       0.93333333 0.93333333 0.93333333 0.9       ]]
jackknife_plus_ab,cube,0.9,1.61925935,0.864244159,2510.061598,410.8314958,0.5,1000,normal,"(400, 2000)",[[0.86666667 0.93333333 0.93333333 0.91666667 0.85      ]]
jackknife_plus_ab,cube,0.846666667,3.301082295,0.714239031,1854.809875,360.4528098,1.0,1000,normal,"(400, 2000)",[[0.81666667 0.85       0.9        0.85       0.81666667]]
cqr,cube,0.876666667,0.432663503,0.941204788,3421.50246,0.113003016,0.0,1000,normal,"(400, 2000)",[[1.         0.78333333 0.91666667 0.76666667 0.91666667]]
cqr,cube,0.913333333,0.746021094,0.898827256,3077.809588,0.134209871,0.2,1000,normal,"(400, 2000)",[[0.83333333 0.9        0.9        0.96666667 0.96666667]]
cqr,cube,0.906666667,1.851866021,0.84474279,2175.109277,0.134950638,0.5,1000,normal,"(400, 2000)",[[0.85       0.88333333 0.93333333 0.91666667 0.95      ]]
cqr,cube,0.9,3.846829094,0.666998367,1419.296898,0.130967617,1.0,1000,normal,"(400, 2000)",[[0.85       0.9        0.88333333 0.96666667 0.9       ]]
split,cube,0.93,5.350929543,0.689312832,1255.972534,10.445889,4.0,1000,student,"(400, 2000)",999
split,cube,0.89,3.861074543,0.626194835,1770.102386,10.64021778,5.0,1000,student,"(400, 2000)",999
split,cube,0.926666667,4.124050842,0.621391019,922.4368176,7.98918128,10.0,1000,student,"(400, 2000)",999
split,cube,0.913333333,3.326035751,0.68895871,1947.933238,7.725743055,1000.0,1000,student,"(400, 2000)",999
jackknife_plus,cube,0.876666667,4.272236555,0.751944292,1902.437939,28.11877918,4.0,1000,student,"(400, 2000)",[[0.88333333 0.9        0.9        0.9        0.8       ]]
jackknife_plus,cube,0.906666667,4.292155071,0.58446035,1213.990522,22.38953447,5.0,1000,student,"(400, 2000)",[[0.85       0.95       0.9        0.88333333 0.95      ]]
jackknife_plus,cube,0.916666667,3.816552934,0.64962113,1140.721979,32.62521553,10.0,1000,student,"(400, 2000)",[[0.88333333 0.91666667 0.95       0.95       0.88333333]]
jackknife_plus,cube,0.93,3.40987635,0.681117691,1649.879828,23.90804148,1000.0,1000,student,"(400, 2000)",[[0.95       0.9        0.93333333 0.91666667 0.95      ]]
jackknife_plus_ab,cube,0.873333333,4.287285544,0.751070391,1895.348829,360.4009221,4.0,1000,student,"(400, 2000)",[[0.9        0.83333333 0.88333333 0.85       0.9       ]]
jackknife_plus_ab,cube,0.9,4.225933904,0.590871495,1283.586949,350.5197847,5.0,1000,student,"(400, 2000)",[[0.93333333 0.93333333 0.86666667 0.9        0.86666667]]
jackknife_plus_ab,cube,0.91,3.73698857,0.656925652,1148.850153,406.5478578,10.0,1000,student,"(400, 2000)",[[0.98333333 0.81666667 0.91666667 0.93333333 0.9       ]]
jackknife_plus_ab,cube,0.916666667,3.290129638,0.692316475,1945.085809,359.8139343,1000.0,1000,student,"(400, 2000)",[[0.9        0.91666667 0.88333333 0.93333333 0.95      ]]
cqr,cube,0.893333333,4.858295498,0.71791682,1757.017756,0.191969872,4.0,1000,student,"(400, 2000)",[[0.76666667 0.93333333 0.93333333 0.91666667 0.91666667]]
cqr,cube,0.933333333,4.864898384,0.529010361,1124.37086,0.201807737,5.0,1000,student,"(400, 2000)",[[0.96666667 0.93333333 0.95       0.88333333 0.93333333]]
cqr,cube,0.886666667,3.784321807,0.652580174,1273.530276,0.190758705,10.0,1000,student,"(400, 2000)",[[0.83333333 0.86666667 0.9        0.9        0.93333333]]
cqr,cube,0.916666667,3.776791835,0.646805257,1559.106184,0.200627089,1000.0,1000,student,"(400, 2000)",[[0.83333333 0.81666667 0.98333333 0.96666667 0.98333333]]
split,cube,0.866666667,0.020766359,0.995810695,4416.834258,119.6169031,0.0,1000,normal,"(400, 2000, 2000, 2000)",999
split,cube,0.896666667,0.819256348,0.916293825,4049.148729,83.82747912,0.2,1000,normal,"(400, 2000, 2000, 2000)",999
split,cube,0.913333333,1.715949702,0.798709214,2376.07768,107.5213778,0.5,1000,normal,"(400, 2000, 2000, 2000)",999
split,cube,0.873333333,3.187510281,0.656969292,1546.69699,140.5684779,1.0,1000,normal,"(400, 2000, 2000, 2000)",999
jackknife_plus,cube,0.99,0.029469735,0.994048437,4407.291054,313.5122783,0.0,1000,normal,"(400, 2000, 2000, 2000)",[[1.   1.   1.   1.   0.95]]
jackknife_plus,cube,0.926666667,0.728808547,0.925534532,3806.145841,266.5864975,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.91666667 0.91666667 0.95       0.9        0.95      ]]
jackknife_plus,cube,0.903333333,1.713304049,0.799019697,2546.06163,296.4784968,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.88333333 0.93333333 0.93333333 0.88333333]]
jackknife_plus,cube,0.913333333,3.597384704,0.612860201,1144.379262,223.856606,1.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.9        0.96666667 0.91666667 0.86666667 0.91666667]]
jackknife_plus_ab,cube,0.896666667,0.013785133,0.997219777,4462.425198,3000.628409,0.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.85       0.85       0.96666667 0.93333333 0.88333333]]
jackknife_plus_ab,cube,0.9,0.660267359,0.932538273,3921.201017,3293.600521,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.91666667 0.91666667 0.86666667 0.86666667]]
jackknife_plus_ab,cube,0.896666667,1.635997777,0.808088162,2634.530866,3200.874804,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.91666667 0.9        0.91666667 0.9        0.85      ]]
jackknife_plus_ab,cube,0.9,3.465845474,0.627016165,1395.798984,3163.448835,1.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.9        0.9        0.91666667 0.85       0.93333333]]
cqr,cube,0.916666667,0.372514031,0.924870417,3209.032833,0.15170598,0.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.95       0.83333333 0.96666667 0.85       0.98333333]]
cqr,cube,0.93,0.897506892,0.908297898,3438.641348,0.160856962,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.81666667 0.91666667 0.96666667 0.96666667 0.98333333]]
cqr,cube,0.85,1.748307311,0.794911637,2599.526738,0.163999557,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.66666667 0.85       0.91666667 0.9        0.91666667]]
cqr,cube,0.92,3.821839942,0.588704879,1123.119117,0.199985504,1.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.9        0.95       0.86666667 1.        ]]
split,cube,0.883333333,4.207630411,0.764208596,2342.562076,114.5940599,4.0,1000,student,"(400, 2000, 2000, 2000)",999
split,cube,0.906666667,4.355957889,0.721326377,1693.808833,117.4957535,5.0,1000,student,"(400, 2000, 2000, 2000)",999
split,cube,0.926666667,4.145497958,0.574568886,1101.556534,94.15517592,10.0,1000,student,"(400, 2000, 2000, 2000)",999
split,cube,0.903333333,3.391878236,0.687205863,1710.922091,103.8848016,1000.0,1000,student,"(400, 2000, 2000, 2000)",999
jackknife_plus,cube,0.896666667,4.455064251,0.750342867,2055.015861,254.9630878,4.0,1000,student,"(400, 2000, 2000, 2000)",[[0.95       0.91666667 0.85       0.93333333 0.83333333]]
jackknife_plus,cube,0.886666667,4.058112374,0.740381025,1632.263086,232.4272618,5.0,1000,student,"(400, 2000, 2000, 2000)",[[0.9        0.91666667 0.83333333 0.9        0.88333333]]
jackknife_plus,cube,0.886666667,3.659936205,0.624399839,1225.396901,251.9392097,10.0,1000,student,"(400, 2000, 2000, 2000)",[[0.85       0.91666667 0.9        0.88333333 0.88333333]]
jackknife_plus,cube,0.91,3.612224453,0.666885792,1337.212219,220.2308772,1000.0,1000,student,"(400, 2000, 2000, 2000)",[[0.88333333 0.95       0.93333333 0.9        0.88333333]]
jackknife_plus_ab,cube,0.883333333,4.155169299,0.767148461,2386.932626,3211.329692,4.0,1000,student,"(400, 2000, 2000, 2000)",[[0.91666667 0.88333333 0.83333333 0.88333333 0.9       ]]
jackknife_plus_ab,cube,0.873333333,3.906505341,0.750079725,1897.470742,3137.100991,5.0,1000,student,"(400, 2000, 2000, 2000)",[[0.9        0.83333333 0.88333333 0.88333333 0.86666667]]
jackknife_plus_ab,cube,0.883333333,3.528453782,0.637893124,1451.576808,2945.498693,10.0,1000,student,"(400, 2000, 2000, 2000)",[[0.78333333 0.86666667 0.93333333 0.9        0.93333333]]
jackknife_plus_ab,cube,0.893333333,3.344852019,0.691542529,1707.003832,2981.739702,1000.0,1000,student,"(400, 2000, 2000, 2000)",[[0.93333333 0.85       0.95       0.86666667 0.86666667]]
cqr,cube,0.883333333,4.890938531,0.725916737,2214.46244,0.229820251,4.0,1000,student,"(400, 2000, 2000, 2000)",[[0.78333333 0.88333333 0.93333333 0.88333333 0.93333333]]
cqr,cube,0.86,4.085560395,0.73862398,1913.83004,0.203822613,5.0,1000,student,"(400, 2000, 2000, 2000)",[[0.76666667 0.86666667 0.91666667 0.86666667 0.88333333]]
cqr,cube,0.86,3.770655001,0.61303648,1411.817883,0.195999861,10.0,1000,student,"(400, 2000, 2000, 2000)",[[0.75       0.83333333 0.85       0.9        0.96666667]]
cqr,cube,0.906666667,3.745388331,0.654605649,1445.618168,0.177722216,1000.0,1000,student,"(400, 2000, 2000, 2000)",[[0.83333333 0.93333333 0.91666667 0.95       0.9       ]]
split,cube,0.96,3.990026721,0.463518623,571.0355201,1.503160954,0.0,100,normal,"(200, 1000)",999
split,cube,0.943333333,2.694577869,0.707721073,921.7850758,1.005774021,0.2,100,normal,"(200, 1000)",999
split,cube,0.86,1.933688802,0.751106535,1136.849764,0.827742338,0.5,100,normal,"(200, 1000)",999
split,cube,0.806666667,2.977989041,0.681765116,1039.94475,1.000902653,1.0,100,normal,"(200, 1000)",999
jackknife_plus,cube,0.896666667,1.168776532,0.842851947,1579.704289,2.040311813,0.0,100,normal,"(200, 1000)",[[1.         0.95       1.         1.         0.53333333]]
jackknife_plus,cube,0.95,1.315786335,0.857276106,2068.848315,2.370373011,0.2,100,normal,"(200, 1000)",[[0.98333333 0.96666667 1.         0.98333333 0.81666667]]
jackknife_plus,cube,0.93,2.349055642,0.697643701,998.5807127,1.714800358,0.5,100,normal,"(200, 1000)",[[0.95       1.         0.98333333 0.95       0.76666667]]
jackknife_plus,cube,0.883333333,3.750081049,0.599264868,648.6480009,1.598737478,1.0,100,normal,"(200, 1000)",[[0.96666667 0.91666667 0.91666667 0.91666667 0.7       ]]
jackknife_plus_ab,cube,0.913333333,0.559795605,0.924732424,3117.530066,27.68087745,0.0,100,normal,"(200, 1000)",[[1.         0.95       0.96666667 1.         0.65      ]]
jackknife_plus_ab,cube,0.87,0.825002878,0.910512117,2964.563436,36.12489796,0.2,100,normal,"(200, 1000)",[[0.91666667 0.91666667 0.91666667 0.9        0.7       ]]
jackknife_plus_ab,cube,0.906666667,1.93179268,0.75135176,1616.947388,29.78729987,0.5,100,normal,"(200, 1000)",[[0.98333333 0.95       0.86666667 0.9        0.83333333]]
jackknife_plus_ab,cube,0.903333333,3.448365318,0.631506475,915.8128236,17.06919312,1.0,100,normal,"(200, 1000)",[[0.91666667 0.86666667 0.95       0.9        0.88333333]]
cqr,cube,0.873333333,1.136890555,0.847138588,2489.626727,0.511243105,0.0,100,normal,"(200, 1000)",[[1.         0.75       0.85       0.95       0.81666667]]
cqr,cube,0.903333333,1.293812593,0.859661705,2394.640166,0.040001154,0.2,100,normal,"(200, 1000)",[[0.91666667 0.9        0.95       0.95       0.8       ]]
cqr,cube,0.89,2.276644979,0.706964504,1406.675821,0.03795743,0.5,100,normal,"(200, 1000)",[[0.85       0.91666667 0.91666667 0.9        0.86666667]]
cqr,cube,0.94,4.607772859,0.507610977,601.4128541,0.055000544,1.0,100,normal,"(200, 1000)",[[0.86666667 0.96666667 0.91666667 0.96666667 0.98333333]]
split,cube,0.963333333,6.095433978,0.474398756,370.3107859,0.393015862,4.0,100,student,"(200, 1000)",999
split,cube,0.986666667,9.306997884,0.448662186,249.5066749,0.835519552,5.0,100,student,"(200, 1000)",999
split,cube,0.993333333,8.71270818,0.236399586,234.1197213,1.30092144,10.0,100,student,"(200, 1000)",999
split,cube,0.896666667,3.749186768,0.675031013,1075.764239,3.25015378,1000.0,100,student,"(200, 1000)",999
jackknife_plus,cube,0.896666667,4.360154918,0.624030938,1054.295576,1.214964628,4.0,100,student,"(200, 1000)",[[0.95       0.9        0.85       0.86666667 0.91666667]]
jackknife_plus,cube,0.923333333,5.198133231,0.692068974,779.5478569,1.42628932,5.0,100,student,"(200, 1000)",[[0.98333333 0.88333333 0.96666667 0.93333333 0.85      ]]
jackknife_plus,cube,0.903333333,3.878551916,0.660076309,1270.978937,1.96289897,10.0,100,student,"(200, 1000)",[[0.95       0.96666667 0.86666667 0.93333333 0.8       ]]
jackknife_plus,cube,0.933333333,4.485212482,0.6112337,442.0268059,2.63151598,1000.0,100,student,"(200, 1000)",[[0.95       0.93333333 0.91666667 0.96666667 0.9       ]]
jackknife_plus_ab,cube,0.9,4.206113996,0.637313643,1009.493155,14.6279726,4.0,100,student,"(200, 1000)",[[0.91666667 0.86666667 0.85       0.96666667 0.9       ]]
jackknife_plus_ab,cube,0.9,4.581988796,0.728568946,1050.184269,21.39369893,5.0,100,student,"(200, 1000)",[[0.95       0.91666667 0.86666667 0.91666667 0.85      ]]
jackknife_plus_ab,cube,0.903333333,3.90252175,0.657975547,1414.642088,24.25424767,10.0,100,student,"(200, 1000)",[[0.95       0.95       0.9        0.91666667 0.8       ]]
jackknife_plus_ab,cube,0.9,3.872304554,0.664359517,753.4819903,26.08007097,1000.0,100,student,"(200, 1000)",[[0.83333333 0.9        0.91666667 0.93333333 0.91666667]]
cqr,cube,0.926666667,4.834040614,0.583168139,884.8613242,0.042677402,4.0,100,student,"(200, 1000)",[[0.86666667 0.88333333 1.         0.93333333 0.95      ]]
cqr,cube,0.903333333,4.832864563,0.713707384,1071.154875,0.041000605,5.0,100,student,"(200, 1000)",[[0.88333333 0.93333333 0.91666667 0.91666667 0.86666667]]
cqr,cube,0.88,4.225412714,0.629676523,1463.481948,0.039976835,10.0,100,student,"(200, 1000)",[[0.85       0.85       0.88333333 0.91666667 0.9       ]]
cqr,cube,0.863333333,3.817275613,0.669128371,944.5182534,0.043966293,1000.0,100,student,"(200, 1000)",[[0.78333333 0.83333333 0.9        0.86666667 0.93333333]]
split,sinex_con,1.0,1.861779984,0.719336352,9767.549516,2.602812767,0.0,100,normal,"(200, 1000)",999
split,sinex_con,0.91,0.950616821,0.873062775,11714.71085,2.421162605,0.2,100,normal,"(200, 1000)",999
split,sinex_con,0.99,2.601747757,0.709783971,8420.299806,2.208698034,0.5,100,normal,"(200, 1000)",999
split,sinex_con,0.71,2.279008405,0.796064155,10104.82714,2.422596693,1.0,100,normal,"(200, 1000)",999
jackknife_plus,sinex_con,1.0,4.211561237,0.36511905,3483.266458,4.809524059,0.0,100,normal,"(200, 1000)",[[1. 1. 1. 1. 1.]]
jackknife_plus,sinex_con,0.976666667,3.202862756,0.572314082,5123.138743,5.795666933,0.2,100,normal,"(200, 1000)",[[1.         1.         0.96666667 0.93333333 0.98333333]]
jackknife_plus,sinex_con,0.95,4.811613,0.463290566,2873.548132,3.874506712,0.5,100,normal,"(200, 1000)",[[0.98333333 0.98333333 0.96666667 0.95       0.86666667]]
jackknife_plus,sinex_con,0.92,6.592888383,0.410121891,1583.771262,2.706802368,1.0,100,normal,"(200, 1000)",[[0.9        0.96666667 0.91666667 0.98333333 0.83333333]]
jackknife_plus_ab,sinex_con,0.923333333,1.0588976,0.840374641,10915.40653,61.73724341,0.0,100,normal,"(200, 1000)",[[0.98333333 0.9        0.83333333 0.9        1.        ]]
