strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features
jackknife_plus_ab,non_linear_multi,0.908,0.017195109,0.990787297,9161.10557,164.7345865,0.5,1000,normal,"(200, 1000)",[[0.875 0.92  0.89  0.955 0.9  ]],50,adam,1,0.009212639,3
jackknife_plus_ab,non_linear_multi,0.904,0.017387361,0.990684342,9158.877696,160.6402185,1,1000,normal,"(200, 1000)",[[0.905 0.93  0.93  0.9   0.855]],50,adam,1,0.009315642,3
split,non_linear_multi,0.932,0.050050733,0.979932381,10827.88668,9.284162998,0,1000,normal,"(200, 1000)",999,50,adam,1,0.020066615,5
split,non_linear_multi,0.947,0.049667577,0.980084837,10842.27691,10.2974205,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.019912998,5
split,non_linear_multi,0.96,0.060551515,0.975719841,10701.45347,10.60136461,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.024276646,5
split,non_linear_multi,0.916,0.043650442,0.982499173,10874.00839,10.11580849,1,1000,normal,"(200, 1000)",999,50,adam,1,0.017500576,5
split_resid_norm,non_linear_multi,0.888,0.045339904,0.981821935,10842.47189,10.66476965,0,1000,normal,"(200, 1000)",[[0.7   0.865 0.91  0.98  0.985]],50,adam,1,0.018177924,5
split_resid_norm,non_linear_multi,0.924,0.079834808,0.967991632,10550.64906,9.181320429,0.2,1000,normal,"(200, 1000)",[[0.705 0.94  0.975 1.    1.   ]],50,adam,1,0.032007811,5
split_resid_norm,non_linear_multi,0.964,0.094853283,0.96196696,10408.03868,9.455474615,0.5,1000,normal,"(200, 1000)",[[0.86 0.96 1.   1.   1.  ]],50,adam,1,0.0380291,5
split_resid_norm,non_linear_multi,0.934,0.063281865,0.97462756,10679.69999,9.252918005,1,1000,normal,"(200, 1000)",[[0.745 0.95  0.995 0.99  0.99 ]],50,adam,1,0.025371313,5
jackknife_plus_ab,non_linear_multi,0.905,0.039421984,0.984194696,10920.28106,226.7337768,0,1000,normal,"(200, 1000)",[[0.925 0.95  0.915 0.925 0.81 ]],50,adam,1,0.015805279,5
jackknife_plus_ab,non_linear_multi,0.904,0.038231623,0.984671952,10935.783,229.2348585,0.2,1000,normal,"(200, 1000)",[[0.945 0.94  0.925 0.885 0.825]],50,adam,1,0.015328033,5
jackknife_plus_ab,non_linear_multi,0.909,0.03737714,0.985014472,10940.99071,228.6701217,0.5,1000,normal,"(200, 1000)",[[0.955 0.95  0.915 0.915 0.81 ]],50,adam,1,0.014985449,5
jackknife_plus_ab,non_linear_multi,0.903,0.036126756,0.985515853,10951.6561,235.8005264,1,1000,normal,"(200, 1000)",[[0.94  0.965 0.89  0.905 0.815]],50,adam,1,0.014484138,5
split,non_linear_multi,0.944,0.131522295,0.951449714,9502.25384,13.96666551,0,1000,normal,"(200, 1000)",999,50,adam,1,0.048548444,10
split,non_linear_multi,0.942,0.111149774,0.958969914,9673.635885,15.0730567,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.041028395,10
split,non_linear_multi,0.949,0.121670992,0.955085646,9594.862264,14.72575951,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.044912061,10
split,non_linear_multi,0.966,0.117256879,0.95671314,9607.600252,17.02181268,1,1000,normal,"(200, 1000)",999,50,adam,1,0.043282693,10
split_resid_norm,non_linear_multi,0.883,0.184520684,0.931888144,9073.902934,12.55376673,0,1000,normal,"(200, 1000)",[[0.565 0.905 0.95  0.995 1.   ]],50,adam,1,0.068111586,10
split_resid_norm,non_linear_multi,0.949,0.218085556,0.919496501,8786.678843,16.45963097,0.2,1000,normal,"(200, 1000)",[[0.79  0.96  0.995 1.    1.   ]],50,adam,1,0.080501291,10
split_resid_norm,non_linear_multi,0.924,0.25672459,0.905235473,8491.394451,13.98234797,0.5,1000,normal,"(200, 1000)",[[0.705 0.93  0.985 1.    1.   ]],50,adam,1,0.094764006,10
split_resid_norm,non_linear_multi,0.958,0.195748436,0.927740825,8940.926847,13.67100501,1,1000,normal,"(200, 1000)",[[0.85 0.96 0.98 1.   1.  ]],50,adam,1,0.072256054,10
jackknife_plus_ab,non_linear_multi,0.907,0.093431273,0.965511937,9837.201382,368.6591134,0,1000,normal,"(200, 1000)",[[0.965 0.92  0.94  0.95  0.76 ]],50,adam,1,0.034488016,10
jackknife_plus_ab,non_linear_multi,0.906,0.091428316,0.966251295,9854.765934,384.8254035,0.2,1000,normal,"(200, 1000)",[[0.945 0.92  0.915 0.915 0.835]],50,adam,1,0.03374867,10
jackknife_plus_ab,non_linear_multi,0.905,0.090649294,0.966538864,9867.958454,400.4055741,0.5,1000,normal,"(200, 1000)",[[0.94  0.95  0.935 0.905 0.795]],50,adam,1,0.033461112,10
jackknife_plus_ab,non_linear_multi,0.909,0.089823691,0.966843562,9872.804354,397.7994716,1,1000,normal,"(200, 1000)",[[0.945 0.935 0.92  0.905 0.84 ]],50,adam,1,0.033156359,10
split,linear_multi,0.966666667,0.005501417,0.985072978,545.3614024,19.96485496,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.014922644,3
split,linear_multi,0.856666667,0.002909843,0.992105162,553.0643899,20.6754632,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.007892975,3
split,linear_multi,0.96,0.005370835,0.985428012,546.3436226,24.6374855,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.01456844,3
split,linear_multi,0.793333333,0.005365505,0.985434807,545.1028945,35.94965529,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.014553981,3
split_resid_norm,linear_multi,0.953333333,0.011702853,0.96825315,527.6884007,21.09336662,0,300,normal,"(200, 1000, 1000, 1000)",[[0.81666667 0.95       1.         1.         1.        ]],50,adam,1,0.031744096,3
split_resid_norm,linear_multi,0.99,0.030422135,0.917472246,478.1306744,19.89839816,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.96666667 0.98333333 1.         1.         1.        ]],50,adam,1,0.082520322,3
split_resid_norm,linear_multi,0.966666667,0.022399645,0.939236581,497.6281734,24.24463248,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.85       0.98333333 1.         1.         1.        ]],50,adam,1,0.060759244,3
split_resid_norm,linear_multi,0.956666667,0.077394888,0.790063112,404.1484657,36.05598044,1,300,normal,"(200, 1000, 1000, 1000)",[[0.78333333 1.         1.         1.         1.        ]],50,adam,1,0.209934351,3
jackknife_plus_ab,linear_multi,0.91,0.003668151,0.990050008,550.5750318,591.5529721,0,300,normal,"(200, 1000, 1000, 1000)",[[0.96666667 0.91666667 0.95       0.88333333 0.83333333]],50,adam,1,0.009949893,3
jackknife_plus_ab,linear_multi,0.913333333,0.003251488,0.991180132,551.8969871,594.4543848,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.95       0.95       0.96666667 0.95       0.75      ]],50,adam,1,0.008819691,3
jackknife_plus_ab,linear_multi,0.906666667,0.004645625,0.987398655,547.5112115,618.9773204,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.9        0.96666667 0.86666667 0.93333333 0.86666667]],50,adam,1,0.012601301,3
jackknife_plus_ab,linear_multi,0.91,0.0077913,0.978865928,538.538082,1018.026031,1,300,normal,"(200, 1000, 1000, 1000)",[[1.         0.98333333 0.93333333 0.98333333 0.65      ]],50,adam,1,0.021133974,3
split,linear_multi,0.973333333,0.030349172,0.978763447,1713.990056,21.07607937,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.02123129,5
split,linear_multi,0.93,0.028884935,0.97979216,1723.435158,26.05171299,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.020206958,5
split,linear_multi,0.856666667,0.027532607,0.980737245,1721.397491,27.14003706,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.019260913,5
split,linear_multi,0.923333333,0.021280408,0.985112385,1740.887339,27.6377964,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.014887079,5
split_resid_norm,linear_multi,0.96,0.092686022,0.935156518,1558.326108,20.41619778,0,300,normal,"(200, 1000, 1000, 1000)",[[0.8 1.  1.  1.  1. ]],50,adam,1,0.064840116,5
split_resid_norm,linear_multi,0.98,0.618568259,0.567266207,1034.926516,32.13460422,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.91666667 0.98333333 1.         1.         1.        ]],50,adam,1,0.432730163,5
split_resid_norm,linear_multi,0.98,0.208189497,0.854351956,1344.530111,28.93022799,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.9 1.  1.  1.  1. ]],50,adam,1,0.145642576,5
split_resid_norm,linear_multi,0.976666667,1591281.266,-1113200.889,1591510.303,27.35074639,1,300,normal,"(200, 1000, 1000, 1000)",[[0.88333333 1.         1.         1.         1.        ]],50,adam,1,1113208.432,5
jackknife_plus_ab,linear_multi,0.91,0.016740474,0.988288812,1754.605019,587.0930712,0,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.93333333 0.95       0.91666667 0.76666667]],50,adam,1,0.011711089,5
jackknife_plus_ab,linear_multi,0.916666667,0.0208275,0.985429487,1742.480544,798.3621457,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.95       0.95       0.91666667 0.78333333]],50,adam,1,0.014570239,5
jackknife_plus_ab,linear_multi,0.916666667,0.024883015,0.982592382,1730.591566,690.0013516,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.9        0.91666667 0.95       0.98333333 0.83333333]],50,adam,1,0.017407345,5
jackknife_plus_ab,linear_multi,0.906666667,0.019805611,0.986144597,1744.36904,770.2993178,1,300,normal,"(200, 1000, 1000, 1000)",[[0.91666667 0.93333333 0.91666667 0.91666667 0.85      ]],50,adam,1,0.013855359,5
split,linear_multi,0.983333333,0.126508748,0.957046271,3658.924024,34.12508488,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.042947083,10
split,linear_multi,0.986666667,0.146222827,0.95035326,3594.06986,29.88721967,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.049639602,10
split,linear_multi,0.96,0.066261575,0.977502057,3824.675724,31.75723028,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.022494424,10
split,linear_multi,0.99,0.085407936,0.970997921,3765.869246,21.58117533,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.028994214,10
split_resid_norm,linear_multi,0.983333333,31.27027033,-9.615538193,870.8208956,30.64146972,0,300,normal,"(200, 1000, 1000, 1000)",[[0.91666667 1.         1.         1.         1.        ]],50,adam,1,10.61560497,10
split_resid_norm,linear_multi,0.993333333,2.050770282,0.30380359,1865.217417,39.20588422,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.96666667 1.         1.         1.         1.        ]],50,adam,1,0.696193764,10
split_resid_norm,linear_multi,0.966666667,0.978833048,0.667703616,2559.959274,25.60935998,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,0.332293417,10
split_resid_norm,linear_multi,0.996666667,0.459973655,0.843840647,2884.697692,26.28581047,1,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 1.         1.         1.         1.        ]],50,adam,1,0.156151468,10
jackknife_plus_ab,linear_multi,0.903333333,0.058142245,0.980261909,3837.481453,1089.268343,0,300,normal,"(200, 1000, 1000, 1000)",[[0.95       0.98333333 0.93333333 0.9        0.75      ]],50,adam,1,0.01973808,10
jackknife_plus_ab,linear_multi,0.923333333,0.06118883,0.979227134,3828.432753,1004.092278,0.2,300,normal,"(200, 1000, 1000, 1000)",[[1.         1.         0.95       0.95       0.71666667]],50,adam,1,0.020772332,10
jackknife_plus_ab,linear_multi,0.923333333,0.054519345,0.981491284,3847.057119,927.5827837,0.5,300,normal,"(200, 1000, 1000, 1000)",[[1.         0.98333333 0.96666667 0.95       0.71666667]],50,adam,1,0.018508181,10
jackknife_plus_ab,linear_multi,0.94,0.058876265,0.980011167,3835.260707,784.3697419,1,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.98333333 0.98333333 0.98333333 0.76666667]],50,adam,1,0.019987265,10
split,poly_multi,0.94,0.040815884,0.985990846,3930.36713,23.33851838,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.014007576,3
split,poly_multi,0.81,0.030908275,0.989384595,3964.82228,23.6139636,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.010607391,3
split,poly_multi,0.896666667,0.031906705,0.989049948,3962.248492,21.99167848,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.010950041,3
split,poly_multi,0.96,0.040157886,0.986214691,3932.872514,26.59934807,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.013781759,3
split_resid_norm,poly_multi,0.936666667,0.071377317,0.975502754,3842.896806,23.05836964,0,300,normal,"(200, 1000, 1000, 1000)",[[0.71666667 0.98333333 0.98333333 1.         1.        ]],50,adam,1,0.024495935,3
split_resid_norm,poly_multi,0.966666667,0.100178908,0.965615374,3762.278452,22.09035635,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,0.034380334,3
split_resid_norm,poly_multi,0.966666667,0.091173473,0.96870593,3789.049872,24.23379469,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,0.031289764,3
split_resid_norm,poly_multi,0.916666667,0.056240526,0.980698578,3890.989601,26.06195426,1,300,normal,"(200, 1000, 1000, 1000)",[[0.83333333 0.83333333 0.91666667 1.         1.        ]],50,adam,1,0.019301149,3
jackknife_plus_ab,poly_multi,0.913333333,0.033282688,0.98857756,3954.835467,685.0309505,0,300,normal,"(200, 1000, 1000, 1000)",[[0.95       0.96666667 0.93333333 0.93333333 0.78333333]],50,adam,1,0.011422264,3
jackknife_plus_ab,poly_multi,0.903333333,0.032098279,0.988984202,3959.699684,673.2627814,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.95       0.93333333 0.93333333 0.88333333 0.81666667]],50,adam,1,0.011015787,3
jackknife_plus_ab,poly_multi,0.906666667,0.029729811,0.989797001,3966.1499,676.3165543,0.5,300,normal,"(200, 1000, 1000, 1000)",[[1.         0.96666667 0.93333333 0.93333333 0.7       ]],50,adam,1,0.010202955,3
jackknife_plus_ab,poly_multi,0.91,0.031250771,0.98927497,3961.204614,758.6921694,1,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.88333333 0.93333333 0.91666667 0.83333333]],50,adam,1,0.010724932,3
split,poly_multi,0.936666667,1.357459215,0.82372611,5864.994222,32.40001941,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.176272782,5
split,poly_multi,0.856666667,0.168582264,0.978106924,9351.534368,53.12506175,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.021891239,5
split,poly_multi,0.99,0.325164798,0.957767987,8869.952314,50.39447498,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.042224255,5
split,poly_multi,0.993333333,0.373014707,0.951553909,8729.203143,51.73756623,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.048437802,5
split_resid_norm,poly_multi,0.796666667,2.626995129,0.658864675,6861.533592,48.48122478,0,300,normal,"(200, 1000, 1000, 1000)",[[0.21666667 0.78333333 0.98333333 1.         1.        ]],50,adam,1,0.34112829,5
split_resid_norm,poly_multi,0.966666667,6299.300495,-816.9916442,8136.757719,57.86549735,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,817.9952753,5
split_resid_norm,poly_multi,0.856666667,0.906648622,0.882265543,7829.585443,50.07805753,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.5        0.78333333 1.         1.         1.        ]],50,adam,1,0.117732801,5
split_resid_norm,poly_multi,0.973333333,4.723606668,0.38661427,4829.049818,51.72367883,1,300,normal,"(200, 1000, 1000, 1000)",[[0.86666667 1.         1.         1.         1.        ]],50,adam,1,0.613383651,5
jackknife_plus_ab,poly_multi,0.913333333,0.162959386,0.978838745,9322.038591,1369.736144,0,300,normal,"(200, 1000, 1000, 1000)",[[0.96666667 0.98333333 0.85       0.93333333 0.83333333]],50,adam,1,0.021161081,5
jackknife_plus_ab,poly_multi,0.916666667,0.156300135,0.979703384,9336.410808,1360.194812,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.91666667 0.98333333 0.95       0.75      ]],50,adam,1,0.020296344,5
jackknife_plus_ab,poly_multi,0.92,0.150538422,0.98045145,9358.120347,1337.483471,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.98333333 0.98333333 0.93333333 0.71666667]],50,adam,1,0.019548157,5
jackknife_plus_ab,poly_multi,0.92,0.163545417,0.978762429,9309.634429,1211.955786,1,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.98333333 0.96666667 0.95       0.71666667]],50,adam,1,0.02123718,5
split,poly_multi,0.976666667,3.095951514,0.840100789,14797.56894,54.40792537,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.159894273,10
split,poly_multi,0.966666667,3.942791906,0.79636606,13342.35473,45.83035707,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.2036304,10
split,poly_multi,0.99,3.97970465,0.79445676,12803.80453,56.81396198,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.205536805,10
split,poly_multi,0.993333333,5.805683718,0.700152132,9520.45202,60.1436038,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.299841769,10
split_resid_norm,poly_multi,0.966666667,8.13522645,0.579843517,9770.228957,55.13841939,0,300,normal,"(200, 1000, 1000, 1000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,0.420153906,10
split_resid_norm,poly_multi,0.96,16.30215708,0.158054218,10179.92886,67.03448319,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.83333333 0.96666667 1.         1.         1.        ]],50,adam,1,0.841945213,10
split_resid_norm,poly_multi,0.946666667,18.20969303,0.059537587,7996.867204,65.37081885,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.73333333 1.         1.         1.         1.        ]],50,adam,1,0.940462284,10
split_resid_norm,poly_multi,0.986666667,59.55114728,-2.075577606,3228.436728,53.3991313,1,300,normal,"(200, 1000, 1000, 1000)",[[0.93333333 1.         1.         1.         1.        ]],50,adam,1,3.075593196,10
jackknife_plus_ab,poly_multi,0.92,1.771049526,0.908531577,17548.79791,1664.621384,0,300,normal,"(200, 1000, 1000, 1000)",[[1.         1.         0.96666667 0.93333333 0.7       ]],50,adam,1,0.091468059,10
jackknife_plus_ab,poly_multi,0.933333333,1.874716703,0.903176917,17247.11395,1640.153361,0.2,300,normal,"(200, 1000, 1000, 1000)",[[1.         1.         0.96666667 0.95       0.75      ]],50,adam,1,0.09682208,10
jackknife_plus_ab,poly_multi,0.913333333,1.875803976,0.903121606,17318.7294,1624.419209,0.5,300,normal,"(200, 1000, 1000, 1000)",[[1.         0.98333333 0.98333333 0.95       0.65      ]],50,adam,1,0.096878233,10
jackknife_plus_ab,poly_multi,0.92,1.863941561,0.903734054,17418.86155,1572.066877,1,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 1.         0.98333333 0.93333333 0.7       ]],50,adam,1,0.096265584,10
split,non_linear_multi,0.906666667,0.004950952,0.986062575,527.9143244,30.6991713,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.013937381,3
split,non_linear_multi,0.96,0.00434381,0.98776822,527.9850618,31.50447369,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.012228224,3
split,non_linear_multi,0.966666667,0.005579918,0.984287647,525.0515983,31.90685725,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.015707978,3
split,non_linear_multi,0.966666667,0.005555978,0.984355038,524.2907494,29.23692536,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.015640587,3
split_resid_norm,non_linear_multi,0.936666667,0.007750978,0.978178973,518.8648237,28.77285075,0,300,normal,"(200, 1000, 1000, 1000)",[[0.76666667 0.91666667 1.         1.         1.        ]],50,adam,1,0.021819712,3
split_resid_norm,non_linear_multi,0.946666667,0.013777514,0.961212945,501.5258375,28.59945226,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.76666667 0.96666667 1.         1.         1.        ]],50,adam,1,0.038784962,3
split_resid_norm,non_linear_multi,0.983333333,0.013575283,0.961777657,502.261197,31.43774319,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.91666667 1.         1.         1.         1.        ]],50,adam,1,0.038215664,3
split_resid_norm,non_linear_multi,0.886666667,0.005989774,0.983138064,523.493319,32.17119789,1,300,normal,"(200, 1000, 1000, 1000)",[[0.56666667 0.91666667 0.95       1.         1.        ]],50,adam,1,0.016861761,3
jackknife_plus_ab,non_linear_multi,0.926666667,0.006310994,0.982233278,520.9749706,795.5402062,0,300,normal,"(200, 1000, 1000, 1000)",[[0.95       0.98333333 1.         0.93333333 0.76666667]],50,adam,1,0.017766024,3
jackknife_plus_ab,non_linear_multi,0.916666667,0.004222552,0.988112855,528.6247428,829.0834231,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.91666667 0.93333333 0.93333333 0.91666667 0.88333333]],50,adam,1,0.01188687,3
jackknife_plus_ab,non_linear_multi,0.91,0.004215303,0.988133439,528.6222534,847.6411233,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.96666667 0.85       0.96666667 0.88333333 0.88333333]],50,adam,1,0.011866462,3
jackknife_plus_ab,non_linear_multi,0.92,0.004060583,0.988568691,529.1778641,851.4834309,1,300,normal,"(200, 1000, 1000, 1000)",[[0.88333333 0.95       0.98333333 0.96666667 0.81666667]],50,adam,1,0.011430914,3
split,non_linear_multi,0.97,0.066088043,0.957460973,1818.218036,30.51121688,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.042534335,5
split,non_linear_multi,0.953333333,0.034777918,0.977614114,1907.141849,31.84406638,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.022383105,5
split,non_linear_multi,0.93,0.079553891,0.948798177,1771.921285,27.19963574,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.051200969,5
split,non_linear_multi,0.886666667,0.038856001,0.974992063,1893.968929,30.3500936,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.025007764,5
split_resid_norm,non_linear_multi,0.88,0.275137241,0.822921049,1516.921071,32.61219239,0,300,normal,"(200, 1000, 1000, 1000)",[[0.46666667 0.93333333 1.         1.         1.        ]],50,adam,1,0.177078622,5
split_resid_norm,non_linear_multi,0.956666667,34.30585901,-21.07921974,617.7466853,24.42361856,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.78333333 1.         1.         1.         1.        ]],50,adam,1,22.07928743,5
split_resid_norm,non_linear_multi,0.92,1168.27953,-750.9056507,1767.585461,39.25355911,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.6 1.  1.  1.  1. ]],50,adam,1,751.905951,5
split_resid_norm,non_linear_multi,0.906666667,2.817354136,-0.813252089,1017.595423,32.85429597,1,300,normal,"(200, 1000, 1000, 1000)",[[0.53333333 1.         1.         1.         1.        ]],50,adam,1,1.813252126,5
jackknife_plus_ab,non_linear_multi,0.93,0.043281297,0.972143236,1860.635624,885.1349456,0,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 1.         0.98333333 0.86666667 0.81666667]],50,adam,1,0.027855889,5
jackknife_plus_ab,non_linear_multi,0.926666667,0.046238501,0.970240161,1849.830561,881.962631,0.2,300,normal,"(200, 1000, 1000, 1000)",[[1.         0.98333333 0.96666667 0.9        0.78333333]],50,adam,1,0.029759149,5
jackknife_plus_ab,non_linear_multi,0.896666667,0.023277061,0.985018848,1937.059854,965.1163669,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.95       0.88333333 0.91666667 0.75      ]],50,adam,1,0.014981141,5
jackknife_plus_ab,non_linear_multi,0.9,0.024246083,0.984395195,1933.980253,925.584141,1,300,normal,"(200, 1000, 1000, 1000)",[[0.96666667 0.96666667 0.9        0.95       0.71666667]],50,adam,1,0.015604805,5
split,non_linear_multi,0.98,0.163258931,0.947211457,3677.211653,59.2325449,0,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.05278248,10
split,non_linear_multi,0.98,0.147545295,0.952291727,3723.57291,57.49969578,0.2,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.047702179,10
split,non_linear_multi,0.986666667,0.214382079,0.930682143,3538.136689,55.8624444,0.5,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.069310866,10
split,non_linear_multi,0.99,0.189822292,0.938621841,3612.34934,58.07911229,1,300,normal,"(200, 1000, 1000, 1000)",999,50,adam,1,0.061370556,10
split_resid_norm,non_linear_multi,0.956666667,55.27825928,-16.871701,1096.588901,49.63770032,0,300,normal,"(200, 1000, 1000, 1000)",[[0.78333333 1.         1.         1.         1.        ]],50,adam,1,17.87175518,10
split_resid_norm,non_linear_multi,0.963333333,111045492,-35901453.06,111045799.2,48.91826701,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.81666667 1.         1.         1.         1.        ]],50,adam,1,35901598.07,10
split_resid_norm,non_linear_multi,0.92,112.3466831,-35.32226596,1530.832336,55.80265164,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.6 1.  1.  1.  1. ]],50,adam,1,36.32228009,10
split_resid_norm,non_linear_multi,0.956666667,1.54119575,0.501721607,2181.82346,50.88234639,1,300,normal,"(200, 1000, 1000, 1000)",[[0.78333333 1.         1.         1.         1.        ]],50,adam,1,0.498276782,10
jackknife_plus_ab,non_linear_multi,0.946666667,0.10763396,0.965199266,3825.327892,1423.761398,0,300,normal,"(200, 1000, 1000, 1000)",[[0.96666667 0.93333333 1.         0.9        0.93333333]],50,adam,1,0.034798632,10
jackknife_plus_ab,non_linear_multi,0.91,0.098859346,0.968038151,3861.710519,1409.598599,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.93333333 0.91666667 0.98333333 0.73333333]],50,adam,1,0.031961752,10
jackknife_plus_ab,non_linear_multi,0.91,0.098571458,0.968131227,3858.767227,1441.831805,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.95       0.93333333 0.88333333 0.8       ]],50,adam,1,0.031868677,10
jackknife_plus_ab,non_linear_multi,0.916666667,0.0994095,0.967860111,3856.223483,1439.869703,1,300,normal,"(200, 1000, 1000, 1000)",[[0.98333333 0.95       0.96666667 0.95       0.73333333]],50,adam,1,0.03213962,10
split,linear_multi,0.933333333,0.006751614,0.981685095,542.1529065,9.173554659,0,300,normal,"(400, 2000)",999,50,adam,1,0.018313814,3
split,linear_multi,0.926666667,0.004530764,0.987709558,547.9291877,10.88438106,0.2,300,normal,"(400, 2000)",999,50,adam,1,0.012289739,3
split,linear_multi,0.873333333,0.005795324,0.98427943,544.2716788,11.69050336,0.5,300,normal,"(400, 2000)",999,50,adam,1,0.015719871,3
split,linear_multi,0.93,0.011041193,0.970049789,529.9227522,17.42034626,1,300,normal,"(400, 2000)",999,50,adam,1,0.029949338,3
split_resid_norm,linear_multi,0.836666667,0.03425963,0.907066796,477.0699199,9.372271299,0,300,normal,"(400, 2000)",[[0.33333333 0.85       1.         1.         1.        ]],50,adam,1,0.092929565,3
split_resid_norm,linear_multi,0.946666667,0.019264612,0.947742499,507.8950658,9.560318232,0.2,300,normal,"(400, 2000)",[[0.76666667 0.98333333 0.98333333 1.         1.        ]],50,adam,1,0.052255438,3
